frame_id,tile_id,rank,x1,y1,x2,y2,conf,cls
30,10,10,48.8034,206.1145,115.0546,416.9797,0.3605,0
31,17,1,373.8987,207.7874,521.4552,480.9002,0.9011,0
31,6,2,67.8811,86.6211,294.5586,333.8582,0.8518,0
31,11,7,50.3644,206.3962,288.4805,496.4676,0.8515,0
31,7,3,383.5401,110.2077,559.3924,330.6026,0.7642,0
31,8,4,617.8284,212.5270,650.7316,299.5050,0.5720,0
31,8,4,596.7804,196.5070,630.2221,296.8495,0.3809,0
32,17,9,376.5933,208.3500,532.0142,483.0087,0.9123,0
32,5,9,82.8955,78.0288,304.7320,333.2852,0.9067,0
32,11,3,98.6767,206.6508,290.0415,498.1613,0.8484,0
32,7,11,359.5056,101.2610,578.2470,332.0200,0.8171,0
32,8,0,616.0063,192.4395,646.9443,293.7779,0.5722,0
33,17,5,410.7707,208.2405,547.7202,492.1041,0.9124,0
33,6,6,82.1190,77.5669,302.6091,333.7369,0.8832,0
33,16,4,115.5977,206.9647,311.7494,508.0324,0.8317,0
33,7,7,385.5310,99.1034,600.6823,330.9356,0.8145,0
33,8,8,642.5244,210.9052,676.6666,298.0146,0.5541,0
33,8,8,603.7918,205.5848,637.2184,297.4613,0.5488,0
33,8,8,627.8362,192.8913,658.5759,295.3388,0.5100,0
34,17,1,387.4215,208.0773,564.9775,501.1110,0.9168,0
34,6,2,97.5536,78.1224,332.4971,333.1531,0.8618,0
34,7,3,421.0514,98.8610,624.0589,330.3933,0.8336,0
34,16,0,123.6709,341.0000,314.3602,515.3267,0.8097,0
34,11,7,114.0988,206.4412,331.2918,469.0000,0.6827,0
34,8,4,640.3638,194.6043,671.6266,299.0970,0.6713,0
34,8,4,656.0882,210.9657,695.0850,302.8974,0.6467,0
34,5,1,0.0000,133.3307,53.0243,252.6863,0.6098,0
34,8,4,616.4320,209.7227,649.4332,300.0809,0.5745,0
35,17,9,409.1526,207.9897,584.6477,508.3488,0.9200,0
35,8,0,421.4785,92.7015,649.8842,331.0215,0.9030,0
35,5,9,108.6777,72.8024,346.6548,334.0000,0.8877,0
35,16,8,129.3485,342.9952,314.3739,520.1183,0.7261,0
35,8,0,674.0887,210.0327,711.4834,301.1662,0.6798,0
35,10,2,106.8844,206.3924,344.2296,469.0000,0.6691,0
35,5,9,0.0839,131.2613,70.9857,250.3087,0.4747,0
35,8,0,632.1598,204.4305,668.4972,299.4050,0.4205,0
35,8,0,657.6054,194.9080,689.7698,295.3482,0.3792,0
36,17,5,447.3122,207.5297,594.0783,513.4248,0.9185,0
36,6,6,109.9277,68.7093,328.6104,332.9483,0.9179,0
36,7,7,401.4455,89.9744,662.3947,330.8635,0.8420,0
36,16,4,128.5970,342.9497,307.7460,525.3091,0.7444,0
36,11,11,256.4304,207.5542,336.7950,436.4381,0.6985,0
36,8,8,679.9486,210.2412,719.5272,300.4650,0.5962,0
36,8,8,661.7002,191.1794,696.3703,298.3302,0.4877,0
36,10,10,111.2122,206.3751,253.9510,469.0000,0.4789,0
37,17,1,455.2046,342.2643,601.6080,523.4216,0.9307,0
37,5,1,105.8348,63.9964,354.4731,332.3116,0.8822,0
37,7,3,413.4708,86.9390,681.4696,330.7356,0.8241,0
37,11,7,128.4414,207.0471,344.0030,459.2243,0.7850,0
37,12,8,418.5197,207.6536,607.8378,465.3938,0.7827,0
37,16,0,128.9487,342.8432,319.4725,533.5892,0.7041,0
37,8,4,688.3888,211.7606,729.5646,303.4696,0.6238,0
37,8,4,645.9242,210.9855,683.5464,301.1851,0.4207,0
38,17,9,459.0171,343.0077,610.7820,527.9379,0.9197,0
38,6,10,101.0217,60.0711,356.8095,333.5902,0.9037,0
38,12,4,426.1512,208.1331,616.2333,465.1398,0.8740,0
38,11,3,128.5858,207.7946,342.6268,463.4121,0.8415,0
38,16,8,128.5910,343.3502,316.8556,535.2471,0.7223,0
38,7,11,420.7442,80.4473,695.8519,331.3062,0.6265,0
38,8,0,693.5651,210.9825,734.3867,302.7756,0.5727,0
38,8,0,676.6452,190.7420,710.5949,298.4883,0.4286,0
39,17,5,466.2895,342.3714,620.2010,534.7862,0.9331,0
39,5,5,101.7392,71.9068,358.5964,333.6079,0.9095,0
39,1,1,130.4459,57.1079,315.2310,197.8878,0.8893,0
39,11,11,102.8388,206.4220,350.9539,461.0180,0.8177,0
39,16,4,128.5624,342.7536,339.2441,536.1665,0.6942,0
39,12,0,457.2822,208.0058,627.6942,464.6637,0.6884,0
39,8,8,698.0577,213.2546,739.2414,305.5157,0.4857,0
39,7,7,419.1101,77.6634,649.9516,329.3525,0.4516,0
40,17,1,469.5233,342.9307,627.1875,536.2645,0.9208,0
40,5,1,94.7952,58.9804,359.1075,333.6209,0.9067,0
40,1,9,128.9188,57.3843,314.0279,197.5542,0.8834,0
40,12,8,439.4290,208.2273,631.5612,464.7784,0.7473,0
40,10,6,95.5191,206.5550,358.6773,466.0385,0.7398,0
40,16,0,128.5204,343.3820,338.0344,537.1259,0.7301,0
40,7,3,423.0118,65.4140,639.4596,329.4357,0.6699,0
40,5,1,0.1107,128.6933,74.5535,256.7112,0.3760,0
40,3,11,512.3178,65.5189,721.3181,195.9122,0.3684,0
41,17,9,463.8673,342.8465,625.3337,536.9417,0.9303,0
41,5,9,79.3311,47.1831,255.7407,333.6897,0.9232,0
41,1,5,128.1547,44.0175,353.0441,329.4714,0.9143,0
41,12,4,425.7813,207.9967,631.4164,464.3042,0.8561,0
41,1,5,264.7359,64.9861,342.8122,197.7052,0.8236,0
41,2,6,447.5768,62.9429,639.4513,197.3573,0.6388,0
41,3,7,512.3070,63.0331,723.0451,195.8207,0.6331,0
41,11,3,128.4922,207.5365,352.4747,462.5696,0.5566,0
41,16,8,128.3832,343.2389,337.9206,536.6498,0.5352,0
41,5,9,0.0337,121.8895,63.2060,247.6242,0.4059,0
41,8,0,698.6722,210.9204,747.8573,254.3890,0.3922,0
41,10,2,0.0000,206.6333,138.2794,465.2811,0.3894,0
42,17,5,461.4255,342.8015,627.2599,536.9016,0.9256,0
42,1,1,97.7780,39.5779,305.0797,197.5344,0.9242,0
42,5,5,69.7271,75.6596,255.5438,333.3375,0.8963,0
42,1,1,128.1814,61.1870,351.9621,329.0039,0.8441,0
42,3,3,488.5107,59.8196,730.2816,195.9383,0.7776,0
42,16,4,128.3415,342.9406,334.6049,535.6766,0.6873,0
42,12,0,446.5970,206.7807,635.8513,464.1819,0.6698,0
42,7,7,421.8583,72.0345,639.5989,324.8942,0.4969,0
42,11,11,232.8356,207.9115,351.0599,447.6249,0.4529,0
43,1,9,95.4025,33.0370,306.5547,197.6674,0.9270,0
43,17,1,464.4125,342.7409,632.5306,536.6358,0.9244,0
43,13,9,419.9461,207.4712,641.1152,464.1442,0.9234,0
43,5,1,65.5044,71.6139,255.8413,333.5699,0.8826,0
43,3,11,512.4413,55.8110,738.6720,329.4651,0.8592,0
43,1,9,263.1144,58.7724,351.7022,300.4036,0.8419,0
43,6,2,128.2603,71.9002,324.2428,328.8469,0.7871,0
43,16,0,128.3503,342.8482,333.2908,535.5273,0.6556,0
43,2,10,455.9493,57.5851,639.4937,195.9531,0.6338,0
43,11,7,128.2657,207.4625,350.8683,460.0852,0.4974,0
43,10,6,0.0000,206.6549,123.5503,466.8865,0.4819,0
44,1,5,93.8299,28.4190,308.5231,197.2423,0.9249,0
44,13,5,427.5871,207.4630,645.2214,464.7052,0.9178,0
44,17,9,470.8878,342.8050,637.2267,536.3370,0.9105,0
44,5,9,62.4820,76.2248,255.7621,333.3808,0.8907,0
44,1,5,263.5042,54.7356,354.2080,296.7533,0.8562,0
44,3,7,458.0918,51.7553,746.3336,196.9021,0.8291,0
44,6,10,128.2903,72.0511,323.4524,328.6575,0.7914,0
44,16,8,128.4310,342.9523,334.9197,535.2371,0.6156,0
44,7,11,403.7287,206.8625,444.4435,295.0254,0.4385,0
44,11,3,128.8639,207.6454,349.4981,460.4095,0.3762,0
45,1,1,79.8374,22.3916,306.5169,197.5169,0.9289,0
45,13,1,416.5181,207.4826,651.1457,464.1284,0.9271,0
45,17,5,474.3676,341.9477,640.9036,536.0171,0.9070,0
45,1,1,261.6163,50.4977,353.4725,298.2342,0.8817,0
45,6,6,128.2150,72.0107,320.4379,329.3211,0.8016,0
45,5,5,56.0650,77.5800,254.9517,333.0923,0.7740,0
45,11,11,232.4344,208.0432,352.3317,458.1101,0.7252,0
45,3,3,512.5494,48.6706,751.9918,195.8714,0.5371,0
45,2,2,458.1942,48.7907,639.4006,197.2816,0.4823,0
46,1,9,77.6293,18.2012,308.7797,196.7342,0.9302,0
46,13,9,421.7836,207.1566,656.4082,463.9178,0.9122,0
46,17,1,476.5257,342.8265,644.9651,535.7688,0.8995,0
46,1,9,261.9073,46.2192,355.3769,297.1027,0.8833,0
46,5,1,52.1847,72.2473,254.9806,333.3933,0.8366,0
46,6,2,128.2557,72.2463,321.7824,328.7009,0.7889,0
46,2,10,460.9804,41.9801,759.2577,197.2892,0.7353,0
46,11,7,231.5572,207.8793,353.2826,457.1262,0.5289,0
46,6,2,362.6656,235.0317,376.2263,264.5976,0.4350,0
46,7,3,403.6209,207.2010,443.2539,294.4650,0.4064,0
46,7,3,422.9343,72.7870,639.3215,325.3242,0.3530,0
47,1,5,78.1079,12.2126,312.7163,196.8078,0.9120,0
47,18,10,482.9082,342.6212,652.8723,535.6369,0.9000,0
47,13,5,424.0406,207.5635,665.8074,464.4383,0.8801,0
47,1,5,264.6498,44.1054,358.9375,302.9488,0.8711,0
47,5,9,48.3155,75.4228,255.6839,333.0290,0.8612,0
47,2,6,468.0599,37.2552,767.4089,196.8767,0.8533,0
47,7,11,413.3170,76.5876,639.3968,323.1431,0.7120,0
47,6,10,128.1953,72.0049,337.7011,327.9038,0.6305,0
47,11,3,235.0811,207.8187,357.4200,460.0522,0.4620,0
47,16,8,128.5677,343.3538,329.7589,534.1835,0.4159,0
47,8,0,512.3786,96.4736,767.6340,330.1306,0.3952,0
48,1,1,76.3539,12.7535,314.1924,197.3575,0.9110,0
48,1,1,128.6210,43.1207,359.4623,329.0225,0.8780,0
48,13,1,483.4601,206.9539,672.4518,464.9432,0.8703,0
48,18,6,486.1634,342.1247,660.0067,535.2413,0.8583,0
48,2,2,471.7695,32.9574,774.3203,197.3532,0.8248,0
48,5,5,52.7089,74.1300,254.8536,332.8346,0.8004,0
48,11,11,233.9828,207.5359,358.9491,460.8331,0.7294,0
48,7,7,416.1166,88.1850,639.3578,326.0262,0.4861,0
49,1,9,64.8318,4.4092,314.0533,197.3085,0.9132,0
49,1,9,129.0483,39.2433,358.3543,329.2661,0.8866,0
49,18,2,489.1501,342.1037,666.0522,534.9414,0.8848,0
49,2,10,473.0310,26.9102,779.3289,196.5029,0.8838,0
49,13,9,430.6199,207.6321,681.3715,464.4668,0.7825,0
49,5,1,39.4296,71.3096,255.2153,331.7976,0.7801,0
49,11,7,233.6421,207.7741,355.1239,461.2773,0.5233,0
49,7,3,426.5724,80.4642,638.8713,321.6662,0.4598,0
50,1,5,67.4495,3.9852,315.0937,196.8089,0.9058,0
50,18,10,491.7126,342.3417,673.2321,535.0903,0.8854,0
50,1,5,128.7491,37.6837,361.4775,328.5940,0.8717,0
50,2,6,432.6137,25.0044,639.5978,324.5876,0.8716,0
50,13,5,429.4387,206.8721,687.3148,464.9406,0.8519,0
50,5,9,35.1613,71.1699,255.5276,331.8772,0.8307,0
50,3,7,535.3917,23.6861,785.8038,196.6532,0.7841,0
50,11,3,231.1207,207.0852,344.4176,462.4400,0.6309,0
51,1,1,63.5878,3.6981,315.3663,196.7413,0.9148,0
51,18,6,498.0157,342.6526,682.0454,535.9054,0.8750,0
51,2,2,481.6335,19.5972,639.5590,197.8760,0.8556,0
51,1,1,128.8512,34.2400,362.6771,329.0311,0.8531,0
51,5,5,31.6543,71.0597,255.6652,331.7914,0.8161,0
51,13,1,512.6208,207.1976,694.5403,464.5824,0.7970,0
51,12,0,435.0283,208.0276,639.2052,462.8171,0.7886,0
51,7,7,432.8757,73.1328,638.7691,326.5365,0.6732,0
51,11,11,232.9461,208.1562,362.8315,461.9906,0.6507,0
51,3,3,535.9414,20.0543,732.1363,194.8999,0.4675,0
52,1,9,128.3913,3.8819,313.5114,196.3193,0.9140,0
52,2,10,482.6078,17.6478,639.4430,196.4167,0.8677,0
52,0,8,49.4164,3.6639,255.5747,196.2613,0.8629,0
52,18,2,500.5947,341.8895,685.1026,536.4094,0.8509,0
52,1,9,128.7290,32.1223,364.5639,329.7779,0.8476,0
52,13,9,512.4480,206.9474,698.4402,464.0406,0.8143,0
52,5,1,37.6115,71.2178,255.3188,331.2157,0.7186,0
52,12,8,435.4784,208.3336,638.7680,461.9215,0.7067,0
52,11,7,231.0753,208.1033,363.3084,461.7591,0.6023,0
52,7,3,434.7921,73.7445,639.4063,318.5383,0.4854,0
53,1,5,128.3952,3.0093,313.2853,196.1815,0.9095,0
53,18,10,501.7858,342.4165,688.9773,536.6671,0.9047,0
53,0,4,49.0324,3.2198,255.5936,196.0285,0.8849,0
53,1,5,128.6964,31.9200,365.7033,330.5662,0.8408,0
53,13,5,512.0000,207.9279,704.3250,464.5200,0.8286,0
53,2,6,484.2191,14.4804,639.2583,196.1435,0.8151,0
53,12,4,437.6260,208.2329,639.0478,462.2064,0.7937,0
53,5,9,33.3047,71.2188,254.8762,327.0560,0.7627,0
53,7,11,435.3263,74.2709,638.7137,316.7746,0.7386,0
53,16,8,229.8427,208.2628,364.1481,468.5745,0.7161,0
54,1,1,128.3611,2.0216,316.2968,196.0708,0.9045,0
54,13,1,512.0000,207.9368,714.5324,463.8235,0.8917,0
54,18,6,505.1950,342.5798,703.8379,535.8881,0.8840,0
54,0,0,52.3372,2.8929,255.4038,196.5003,0.8775,0
54,1,1,128.6392,30.2509,370.0533,330.0892,0.8400,0
54,5,5,28.5303,71.1864,255.1190,328.9089,0.8103,0
54,16,4,129.0015,207.8637,369.6992,470.7903,0.7357,0
54,7,7,440.9576,72.9633,639.4949,330.5353,0.7226,0
54,12,0,443.4664,207.9882,638.8019,462.3112,0.6999,0
54,2,2,489.9706,8.4128,750.4455,195.1746,0.4615,0
54,10,10,22.0364,206.2387,253.9184,467.4951,0.3616,0
55,13,9,512.0000,208.0732,720.3553,463.7745,0.9270,0
55,18,2,513.5137,342.8635,709.0436,535.2772,0.9024,0
55,1,9,128.4196,2.3897,316.2672,196.0828,0.8984,0
55,0,8,45.0643,3.1113,255.5928,195.9876,0.8835,0
55,1,9,128.6262,28.4010,370.5221,329.7165,0.8327,0
55,5,1,24.5649,71.2958,254.9859,329.8763,0.8243,0
55,16,0,128.9772,207.8546,369.1360,473.9445,0.8169,0
55,2,10,489.4695,7.2983,829.7686,197.2349,0.6744,0
55,7,3,406.0601,73.8739,639.1157,330.6526,0.6687,0
56,13,5,512.0000,207.7679,728.2030,463.1625,0.9228,0
56,18,10,514.9359,342.9475,718.9070,535.2844,0.9003,0
56,1,5,128.4797,2.2580,317.9835,195.7973,0.8839,0
56,5,9,13.7566,71.2851,255.5087,331.7378,0.8521,0
56,0,4,38.9861,3.0622,255.5321,194.8600,0.8392,0
56,1,5,128.5669,26.3871,374.6189,330.0071,0.7966,0
56,16,8,226.6447,208.2079,374.7608,476.2897,0.7889,0
56,12,4,447.6849,207.9143,638.9995,462.8255,0.7883,0
56,2,6,494.1669,3.6690,830.7744,197.0620,0.6502,0
56,8,0,512.6349,77.3573,830.4955,329.5948,0.6304,0
56,7,11,447.7912,73.5605,639.2574,329.1206,0.6046,0
57,18,6,517.2266,342.8093,726.2680,535.7101,0.9028,0
57,13,1,513.2589,207.7386,736.3948,463.3962,0.9001,0
57,0,0,37.0758,2.9275,255.4815,195.1478,0.8401,0
57,5,5,10.0745,71.3842,255.8036,331.7585,0.7933,0
57,6,6,128.3773,2.2621,378.8044,330.1701,0.7916,0
57,16,4,226.5956,208.1349,377.6298,477.6959,0.7599,0
57,2,2,486.1424,4.9561,830.3070,196.2315,0.6561,0
57,12,0,452.5578,207.5560,639.1595,463.0908,0.5971,0
57,7,7,449.2763,73.4482,639.3107,323.3353,0.4952,0
58,13,9,514.8500,207.5956,743.2843,463.5162,0.9136,0
